x,y,sensor_value,acc_weight,acc_weight_reading,confidence,acc_variance,variance
1800.0,650.0,0.64,7.319540234858641e-05,1.1476748647660722e-05,1.0,5.068060191257446e-06,0.57
1800.0,700.0,0.82,7.035430873622278e-05,1.3727132371807306e-05,1.0,6.0205790946135265e-06,0.71
1800.0,750.0,0.94,6.785650110181711e-05,1.508086180981253e-05,1.0,6.49487637084233e-06,0.79
1800.0,800.0,0.98,6.594358067050158e-05,1.5170486911525214e-05,1.0,6.350350537091488e-06,0.8
1800.0,850.0,0.92,6.470617425985763e-05,1.3982812572866394e-05,1.0,5.62174848728732e-06,0.72
1800.0,900.0,0.77,6.40682729963818e-05,1.1861743886130919e-05,1.0,4.505168766376832e-06,0.58
1800.0,950.0,0.59,6.38150820867236e-05,9.348323538251414e-06,1.0,3.2706593934522807e-06,0.42
1800.0,1000.0,0.42,6.363606265310018e-05,6.95766313245842e-06,1.0,2.155187492299822e-06,0.28
1800.0,1050.0,0.28,6.316576633948804e-05,5.0162608663433176e-06,1.0,1.2938696945556333e-06,0.17
1800.0,1100.0,0.18,6.202980518337948e-05,3.622592896880431e-06,1.0,7.125012316404434e-07,0.09
1800.0,1150.0,0.12,5.990706807207752e-05,2.7090062966445927e-06,1.0,3.6419040005286317e-07,0.05
1800.0,1200.0,0.09,5.659842861849787e-05,2.1378282026175528e-06,1.0,1.7634305052627526e-07,0.03
1800.0,1250.0,0.07,5.207496783406741e-05,1.7750662363143565e-06,1.0,8.356502092293234e-08,0.01
1800.0,1300.0,0.06,4.6485324643427226e-05,1.5226198056508768e-06,1.0,4.051425799028218e-08,0.01
1800.0,1350.0,0.06,4.0122656403636496e-05,1.3197568450240946e-06,0.9999999999999893,2.09832648116328e-08,0.0
1800.0,1400.0,0.07,3.336742688970839e-05,1.1329702535338753e-06,0.9999999997832029,1.1821620814346369e-08,0.0
1800.0,1450.0,0.08,2.6626063278723948e-05,9.467582464274742e-07,0.9999992977549603,7.119701407496295e-09,0.0
1800.0,1500.0,0.08,2.0280077824021694e-05,7.584088340445729e-07,0.999730745136165,4.418512331009091e-09,0.0
1800.0,1550.0,0.09,1.4648928599808495e-05,5.745452793179728e-07,0.9862787142007853,2.7269026081078024e-09,0.0
1800.0,1600.0,0.12,9.960377674159055e-06,4.068509567961053e-07,0.8623152286246125,1.6294457624461382e-09,0.02
1800.0,1650.0,0.17,6.324687300595564e-06,2.667101327211846e-07,0.5504334227564083,9.251659992057624e-10,0.06
1800.0,1700.0,0.21,3.7216536372760986e-06,1.6061291669375013e-07,0.24180866051578487,4.924283492560262e-10,0.1
1850.0,0.0,0.0,3.3855457911484874e-05,6.767945224155921e-07,0.9999999998874626,1.966832324994562e-09,0.0
1850.0,50.0,0.0,4.371602488397947e-05,8.693028436348336e-07,1.0,3.986754905542648e-09,0.0
1850.0,100.0,0.0,5.346928739072974e-05,1.0611805729448184e-06,1.0,8.240203169838932e-09,0.0
1850.0,150.0,0.0,6.233833418769097e-05,1.2413747412464513e-06,1.0,1.7352640021762296e-08,0.0
1850.0,200.0,0.0,6.971493429152886e-05,1.4049253604109132e-06,1.0,3.682892070366714e-08,0.0
1850.0,300.0,0.01,7.888879117993028e-05,1.7295277329451119e-06,1.0,1.6026587262892757e-07,0.02
1850.0,400.0,0.05,8.115627587888748e-05,2.414610950351273e-06,1.0,6.092313175871319e-07,0.06
1850.0,450.0,0.09,8.034345885762403e-05,3.1843048619244953e-06,1.0,1.0950152234690489e-06,0.11
1850.0,500.0,0.17,7.858100330392072e-05,4.442268749264795e-06,1.0,1.8368959673790515e-06,0.19
1850.0,600.0,0.46,7.304603284995411e-05,8.569824572785088e-06,1.0,4.057803140961065e-06,0.46
1850.0,700.0,0.83,6.640186952779942e-05,1.3103169264184984e-05,1.0,6.235750898822699e-06,0.78
1850.0,750.0,0.96,6.339517794548686e-05,1.4283897616253173e-05,1.0,6.684407430031717e-06,0.87
1850.0,800.0,1.0,6.0955950968192933e-05,1.4228877240615593e-05,1.0,6.4866779685557195e-06,0.88
1850.0,850.0,0.93,5.9220550538944117e-05,1.2960311687231468e-05,1.0,5.693666627723274e-06,0.79
1850.0,900.0,0.78,5.8182895101318735e-05,1.084230420010116e-05,1.0,4.519926523489207e-06,0.64
1850.0,950.0,0.59,5.770281148223783e-05,8.411075045173122e-06,1.0,3.2475862474138444e-06,0.47
1850.0,1000.0,0.41,5.752114916378402e-05,6.155182657783379e-06,1.0,2.1157696840276974e-06,0.3
1850.0,1050.0,0.26,5.72719599540293e-05,4.366112660550484e-06,1.0,1.2541527771898043e-06,0.18
1850.0,1100.0,0.17,5.65135205312135e-05,3.1127060594389955e-06,1.0,6.805894457056672e-07,0.1
1850.0,1150.0,0.11,5.480427211850954e-05,2.3101337794692808e-06,1.0,3.418389805428486e-07,0.05
1850.0,1200.0,0.07,5.181670748628932e-05,1.8157308097617862e-06,1.0,1.619891868757263e-07,0.03
1850.0,1250.0,0.06,4.7444243142421536e-05,1.4989599380872282e-06,1.0,7.476992846124628e-08,0.01
1850.0,1300.0,0.05,4.1849044686371606e-05,1.2699939189836285e-06,0.9999999999999993,3.519173481279492e-08,0.01
1850.0,1350.0,0.05,3.5426475132764244e-05,1.0785969563338124e-06,0.9999999999872191,1.77138690505375e-08,0.0
1850.0,1400.0,0.06,2.8701678427267796e-05,9.01705436806293e-07,0.9999999292527235,9.751189352492789e-09,0.0
1850.0,1450.0,0.06,2.2202013177695797e-05,7.318053948475418e-07,0.9999473403783519,5.767745479458545e-09,0.0
1850.0,1500.0,0.07,1.6353099809162936e-05,5.697602077848771e-07,0.9952267118457102,3.5215727861577313e-09,0.0
1850.0,1550.0,0.09,1.1426207020360292e-05,4.2084640758278e-07,0.9264161460222298,2.1365682559297063e-09,0.01
1850.0,1600.0,0.14,7.534786504666201e-06,2.9183403284927245e-07,0.6784693581747645,1.2536332017073088e-09,0.04
1850.0,1650.0,0.19,4.659456325212804e-06,1.8819259827382277e-07,0.35202658410358056,6.986947145715112e-10,0.09
1850.0,1700.0,0.23,2.682952848323574e-06,1.1193629525317388e-07,0.1339941166020786,3.6531548894251494e-10,0.12
1900.0,0.0,0.0,3.0412337733501013e-05,5.979202391224332e-07,0.9999999906249106,1.7125244333919741e-09,0.0
1900.0,50.0,0.0,4.019504415244293e-05,7.872766462615643e-07,0.9999999999999906,3.5308459912792396e-09,0.0
1900.0,150.0,0.0,5.917409997837857e-05,1.1660075349342449e-06,1.0,1.5754637485100882e-08,0.0
1900.0,250.0,0.01,7.20870197176166e-05,1.4860029875467932e-06,1.0,7.222471720635673e-08,0.01
1900.0,300.0,0.01,7.534397299470624e-05,1.6477588105980343e-06,1.0,1.5086806127055707e-07,0.02
1900.0,350.0,0.02,7.664917133591365e-05,1.874724122308936e-06,1.0,3.041255609363234e-07,0.03
1900.0,400.0,0.05,7.639200635381524e-05,2.265821486508571e-06,1.0,5.83882830656657e-07,0.06
1900.0,450.0,0.09,7.498369828417279e-05,2.9584172162778964e-06,1.0,1.0546950283953996e-06,0.12
1900.0,500.0,0.17,7.275246022582078e-05,4.092623158237909e-06,1.0,1.773345645882399e-06,0.2
1900.0,550.0,0.29,6.991956576188368e-05,5.73701691168467e-06,1.0,2.750794017632277e-06,0.33
1900.0,600.0,0.45,6.66476912768181e-05,7.797593385752152e-06,1.0,3.909276498809684e-06,0.48
1900.0,650.0,0.64,6.311642845828975e-05,9.965807912828762e-06,1.0,5.0635882336887675e-06,0.66
1900.0,700.0,0.83,5.9568080802093155e-05,1.176692565718622e-05,1.0,5.955853007158133e-06,0.83
1900.0,800.0,1.0,5.3554716539945185e-05,1.2549781449558054e-05,1.0,6.114722432798629e-06,0.94
1900.0,900.0,0.77,5.0301391334540475e-05,9.338951220432011e-06,1.0,4.191016845956717e-06,0.69
1900.0,1000.0,0.39,4.969718253211672e-05,5.163602607773822e-06,1.0,1.9236184989627072e-06,0.32
1900.0,1100.0,0.15,4.943198588882388e-05,2.571430505439459e-06,1.0,6.03910773421475e-07,0.1
1900.0,1150.0,0.09,4.821977598235307e-05,1.9110987028191994e-06,1.0,2.9866226116108184e-07,0.05
1900.0,1200.0,0.06,4.569679605385041e-05,1.507896307508411e-06,1.0,1.388030736497923e-07,0.03
1900.0,1250.0,0.05,4.170096489285817e-05,1.2440455921592366e-06,0.9999999999999992,6.248846034790222e-08,0.01
1900.0,1300.0,0.04,3.6400348983989294e-05,1.0431705051236519e-06,0.9999999999968421,2.8523905930538158e-08,0.01
1900.0,1350.0,0.04,3.025514752622653e-05,8.671277400940584e-07,0.9999999886564557,1.3892454951720415e-08,0.0
1900.0,1400.0,0.05,2.388105385350664e-05,7.028128788661553e-07,0.9999887830133247,7.424299155813537e-09,0.0
1900.0,1450.0,0.05,1.7875366771908967e-05,5.496674402656104e-07,0.9983151605780514,4.287707798067855e-09,0.0
1900.0,1500.0,0.07,1.267773715305092e-05,4.1160302377632736e-07,0.9597337659130003,2.5655561786477614e-09,0.01
1900.0,1550.0,0.11,8.510049588568862e-06,2.9292073710009953e-07,0.7648193382893032,1.5268126140114637e-09,0.03
1900.0,1600.0,0.17,5.3947185723776406e-06,1.965562261320207e-07,0.4410251740148835,8.784736706529001e-10,0.08
1900.0,1650.0,0.21,3.2173847792788562e-06,1.2334246219813461e-07,0.18688753495485277,4.800271139685466e-10,0.11
1900.0,1700.0,0.23,1.7955953449619764e-06,7.180249461031413e-08,0.062405709690244615,2.4621609244528745e-10,0.13
1950.0,0.0,0.0,2.6448793835908868e-05,5.140291371243743e-07,0.9999991524742612,1.3983564541477365e-09,0.0
1950.0,50.0,0.0,3.567605757706275e-05,6.918597663616019e-07,0.9999999999910354,2.918159977847514e-09,0.0
1950.0,100.0,0.0,4.512757151275669e-05,8.769827422243295e-07,1.0,6.17948158681424e-09,0.0
1950.0,150.0,0.0,5.3796474445701054e-05,1.0541661237618621e-06,1.0,1.3320561173957988e-08,0.0
1950.0,200.0,0.0,6.0802422687288354e-05,1.2125779185336051e-06,1.0,2.8961449574496726e-08,0.0
1950.0,250.0,0.01,6.56196700563505e-05,1.352474666810236e-06,1.0,6.253931044947007e-08,0.01
1950.0,300.0,0.01,6.81710209330113e-05,1.4935296577660524e-06,1.0,1.319746558139053e-07,0.02
1950.0,400.0,0.05,6.788888956563084e-05,2.0121484148810848e-06,1.0,5.174405534107163e-07,0.06
1950.0,500.0,0.17,6.361526452706823e-05,3.5469531321421e-06,1.0,1.5762409467148273e-06,0.2
1950.0,550.0,0.29,6.0750015998438556e-05,4.92552997252377e-06,1.0,2.4415938813558574e-06,0.33
1950.0,600.0,0.45,5.754440480775371e-05,6.641378231861602e-06,1.0,3.460009293152875e-06,0.5
1950.0,650.0,0.63,5.409539752161663e-05,8.424619195210006e-06,1.0,4.463846852789303e-06,0.68
1950.0,700.0,0.82,5.058826082102365e-05,9.870644622990256e-06,1.0,5.224678726191665e-06,0.85
1950.0,750.0,0.95,4.729308417180587e-05,1.0582326156396419e-05,1.0,5.534899589314882e-06,0.97
1950.0,800.0,0.99,4.4496195129010296e-05,1.0343768130696545e-05,1.0,5.299480861630886e-06,0.98
1950.0,850.0,0.92,4.241845468218345e-05,9.223168809144926e-06,0.9999999999999998,4.582793087671084e-06,0.89
1950.0,900.0,0.76,4.1162909076338556e-05,7.53854456080802e-06,0.999999999999998,3.579313286382188e-06,0.72
1950.0,950.0,0.56,4.0693551393176504e-05,5.709433877044158e-06,0.9999999999999958,2.5267315879329024e-06,0.51
1950.0,1000.0,0.38,4.0821562777608485e-05,4.087624860882006e-06,0.9999999999999966,1.614829987305995e-06,0.33
1950.0,1050.0,0.23,4.11927193886674e-05,2.8572936993704798e-06,0.9999999999999981,9.371514248977301e-07,0.19
1950.0,1100.0,0.14,4.1306690459639774e-05,2.033702872646604e-06,0.9999999999999984,4.964586267842456e-07,0.1
1950.0,1250.0,0.04,3.521142446851157e-05,1.010969411785605e-06,0.9999999999826853,4.872656587436017e-08,0.01
1950.0,1350.0,0.04,2.4957527972077836e-05,6.872116828926428e-07,0.9999960776199517,1.0143938941306283e-08,0.0
1950.0,1400.0,0.04,1.92478501911002e-05,5.403753588108808e-07,0.9993914242070516,5.233143760031339e-09,0.0
1950.0,1450.0,0.05,1.3968171376416112e-05,4.062810427601007e-07,0.9797470481751873,2.9333392422019255e-09,0.0
1950.0,1500.0,0.08,9.537946563172965e-06,2.907804388206259e-07,0.8376775080196888,1.7125557406100773e-09,0.02
1950.0,1550.0,0.15,6.131921696609298e-06,1.9742986430975854e-07,0.5283324790864927,9.970555730567272e-10,0.06
1950.0,1600.0,0.2,3.7132310860431692e-06,1.2664896103989078e-07,0.24085916419014797,5.616233861751582e-10,0.1
1950.0,1650.0,0.23,2.1165685091420616e-06,7.635178473488199e-08,0.0856430961546093,3.005023007229516e-10,0.12
1950.0,1700.0,0.24,1.1328858667962291e-06,4.2980240239439924e-08,0.02532439303572831,1.5100345334090188e-10,0.13
2000.0,0.0,0.0,2.223747552317464e-05,4.2960795423973657e-07,0.9999489731205092,1.0606602125519856e-09,0.0
2000.0,50.0,0.0,3.0493525715108952e-05,5.887706559572335e-07,0.999999991507112,2.2369289707969693e-09,0.0
2000.0,100.0,0.0,3.898317108919716e-05,7.555691287552893e-07,0.9999999999999355,4.792441818354454e-09,0.0
2000.0,150.0,0.0,4.668855377401008e-05,9.141540584732491e-07,1.0,1.0462501013506358e-08,0.0
2000.0,200.0,0.0,5.271823729616381e-05,1.052578674339779e-06,1.0,2.3033031305468604e-08,0.0
2000.0,250.0,0.01,5.6567806310945504e-05,1.1693986145722324e-06,1.0,5.0276511803313395e-08,0.01
2000.0,350.0,0.02,5.808636622799067e-05,1.4270520524999548e-06,1.0,2.1841495834562657e-07,0.03
2000.0,400.0,0.05,5.67334399744819e-05,1.678518007391554e-06,1.0,4.224817520473067e-07,0.06
2000.0,450.0,0.09,5.470007198285816e-05,2.128685910093884e-06,1.0,7.651985684140962e-07,0.12
2000.0,500.0,0.17,5.2316444482281885e-05,2.8684799501814942e-06,1.0,1.2850270135777155e-06,0.2
2000.0,600.0,0.43,4.681826135135215e-05,5.253462925183006e-06,1.0,2.802426348682947e-06,0.49
2000.0,700.0,0.79,4.0482570239552155e-05,7.677316382869266e-06,0.999999999999994,4.192709753073509e-06,0.86
2000.0,750.0,0.93,3.7400550820730215e-05,8.163616098049198e-06,0.9999999999992777,4.417912459096897e-06,0.98
2000.0,800.0,0.97,3.4754232726783414e-05,7.912013559588578e-06,0.9999999999671859,4.205580284568249e-06,1.0
2000.0,850.0,0.9,3.279000924575139e-05,6.992761483839375e-06,0.9999999995348153,3.6143148391982565e-06,0.91
2000.0,900.0,0.74,3.164113785560928e-05,5.6651170812277026e-06,0.9999999979576499,2.804234990797481e-06,0.73
2000.0,950.0,0.54,3.129942382673325e-05,4.256776594669391e-06,0.999999996860849,1.9656132598113807e-06,0.52
2000.0,1000.0,0.36,3.160038985658132e-05,3.0327841162628275e-06,0.9999999978497067,1.2467178900771568e-06,0.33
2000.0,1050.0,0.22,3.221296739979807e-05,2.1230194568720794e-06,0.9999999990155372,7.175754326123952e-07,0.18
2000.0,1100.0,0.13,3.2659993079532616e-05,1.5270233061779252e-06,0.9999999994485749,3.766400084779132e-07,0.1
2000.0,1150.0,0.08,3.240553413236212e-05,1.1672601309722615e-06,0.9999999992322965,1.8181042956283008e-07,0.05
2000.0,1200.0,0.05,3.1007441949269075e-05,9.481220670079865e-07,0.9999999954843629,8.192047083450822e-08,0.02
2000.0,1250.0,0.04,2.8277160151790837e-05,7.937397987099778e-07,0.9999998852741544,3.535659255103748e-08,0.01
2000.0,1300.0,0.04,2.436455884917709e-05,6.602715835585759e-07,0.9999929627520947,1.52344589177662e-08,0.01
2000.0,1350.0,0.04,1.971742472069113e-05,5.314184635892277e-07,0.9995778179820839,6.907398415748422e-09,0.0
2000.0,1400.0,0.04,1.4931290763965322e-05,4.076443995269936e-07,0.9883882327815581,3.4272330916650698e-09,0.0
2000.0,1450.0,0.06,1.056062530785683e-05,2.9589037179975544e-07,0.8923606578700372,1.854632661590619e-09,0.02
2000.0,1500.0,0.12,6.974301923722157e-06,2.0265511360681408e-07,0.6217251719040198,1.0515927030160748e-09,0.05
2000.0,1550.0,0.18,4.3048757612675495e-06,1.3085944598797258e-07,0.30952720940009915,5.97033009845461e-10,0.09
2000.0,1600.0,0.22,2.48796426426771e-06,7.962685577146315e-08,0.11636601645370892,3.285380766886452e-10,0.12
2000.0,1650.0,0.24,1.3487600188200096e-06,4.559428546967491e-08,0.03570451408483477,1.7185218083836926e-10,0.13
2000.0,1700.0,0.24,6.864408811994146e-07,2.449252600411565e-08,0.009373195934867073,8.447304408798616e-11,0.13
2050.0,0.0,0.0,1.8050202008022253e-05,3.484844340530116e-07,0.9985139264945632,7.42675034771282e-10,0.0
2050.0,50.0,0.0,2.504796938607413e-05,4.839689026962899e-07,0.9999964166045022,1.5845229952197259e-09,0.0
2050.0,100.0,0.0,3.221501414009066e-05,6.255921595724245e-07,0.9999999990181282,3.4415541572978395e-09,0.0
2050.0,150.0,0.0,3.859228833173483e-05,7.578884852906086e-07,0.9999999999998818,7.621600922245865e-09,0.0
2050.0,250.0,0.01,4.607637675936567e-05,9.567482985427236e-07,1.0,3.7442219706977875e-08,0.01
2050.0,300.0,0.01,4.682901767017394e-05,1.0340602597540998e-06,1.0,8.010135496241121e-08,0.01
2050.0,350.0,0.02,4.607585346274871e-05,1.1331224196941296e-06,1.0,1.639169008888408e-07,0.03
2050.0,400.0,0.05,4.443108196097406e-05,1.307116763764038e-06,1.0,3.1687148273718287e-07,0.06
2050.0,450.0,0.09,4.241089453085051e-05,1.624605279104808e-06,0.9999999999999998,5.724895908713823e-07,0.11
2050.0,500.0,0.16,4.028646665518056e-05,2.149632747353214e-06,0.9999999999999918,9.578938715064934e-07,0.2
2050.0,550.0,0.26,3.808563445693933e-05,2.9052780932095204e-06,0.9999999999997431,1.4732156303200456e-06,0.32
2050.0,600.0,0.41,3.571411344646044e-05,3.832602276613615e-06,0.9999999999915092,2.07028174987669e-06,0.48
2050.0,650.0,0.58,3.311292442788697e-05,4.772626355891568e-06,0.9999999996959743,2.646334979885309e-06,0.66
2050.0,700.0,0.75,3.036172957488081e-05,5.498791937488869e-06,0.9999999900305426,3.0667955466913967e-06,0.83
2050.0,750.0,0.88,2.7681645744710513e-05,5.800442698205444e-06,0.9999997766896316,3.214872596867109e-06,0.96
2050.0,800.0,0.93,2.535674200169022e-05,5.57806670805893e-06,0.9999973745360904,3.044109302631039e-06,0.99
2050.0,850.0,0.87,2.3634655477320412e-05,4.892521529357948e-06,0.99998582583896,2.601745335314563e-06,0.91
2050.0,900.0,0.72,2.2657489775375133e-05,3.93557934628068e-06,0.999964995137099,2.00705200227698e-06,0.73
2050.0,950.0,0.52,2.2432225002029654e-05,2.941144088973273e-06,0.9999571165161137,1.3983970059539504e-06,0.52
2050.0,1000.0,0.34,2.2819850232517894e-05,2.0924793509617125e-06,0.9999697977535638,8.813439975472712e-07,0.32
2050.0,1050.0,0.2,2.353140669949372e-05,1.4737507184478673e-06,0.9999843769247984,5.038446535154755e-07,0.18
2050.0,1100.0,0.12,2.414993591552476e-05,1.0769177416956841e-06,0.9999913347798423,2.624854579221751e-07,0.09
2050.0,1150.0,0.07,2.4207967111598406e-05,8.416567583585302e-07,0.9999918073990595,1.25603245218662e-07,0.04
2050.0,1200.0,0.05,2.3319604729413526e-05,6.977061688015057e-07,0.9999809499009603,5.596445121126769e-08,0.02
2050.0,1250.0,0.04,2.1317895437058458e-05,5.912244648216642e-07,0.9998863819033651,2.3773383762826676e-08,0.01
2050.0,1300.0,0.04,1.8326609197879395e-05,4.927972722693657e-07,0.9987844672619877,1.000337636862373e-08,0.0
2050.0,1350.0,0.04,1.4723161034690588e-05,3.93544321659838e-07,0.986863800539207,4.386742694169299e-09,0.0
2050.0,1400.0,0.05,1.1007382105097375e-05,2.967295742434084e-07,0.9112158158954969,2.09187024453259e-09,0.01
2050.0,1450.0,0.1,7.63899744395887e-06,2.0972487839805349e-07,0.6884718880628449,1.0889857156924937e-09,0.04
2050.0,1500.0,0.17,4.915837788157846e-06,1.3855899655552338e-07,0.3830514662019472,5.971409224282015e-10,0.08
2050.0,1550.0,0.21,2.9343537871448824e-06,8.554857345556903e-08,0.1580946289858859,3.2942972059491844e-10,0.11
2050.0,1600.0,0.23,1.6273826868135014e-06,4.942023512175405e-08,0.051553860028160314,1.766244062085255e-10,0.13
2050.0,1650.0,0.24,8.407502257210191e-07,2.6754072422443732e-08,0.014027964827618256,9.012932940063452e-11,0.13
2050.0,1700.0,0.24,4.058134191583134e-07,1.3583775599424379e-08,0.003285965984306083,4.325314730340068e-11,0.13
2100.0,0.0,0.0,1.4092673127575834e-05,2.730248565626718e-07,0.9811129376545102,4.783320015560303e-10,0.0
2100.0,50.0,0.0,1.9696632779993164e-05,3.822560381276504e-07,0.9995708463886502,1.0350880236232189e-09,0.0
2100.0,100.0,0.0,2.537399921418905e-05,4.952160995820065e-07,0.9999974200745954,2.2854826031275296e-09,0.0
2100.0,200.0,0.0,3.372066978209813e-05,6.792631698371503e-07,0.999999999864993,1.1608695136108211e-08,0.0
2100.0,250.0,0.01,3.5369685462599394e-05,7.375120076264016e-07,0.9999999999861497,2.5775107941935136e-08,0.01
2100.0,300.0,0.01,3.5373802393006125e-05,7.82799278088182e-07,0.9999999999862301,5.5302759112012115e-08,0.01
2100.0,350.0,0.02,3.421975873308464e-05,8.394628937762169e-07,0.999999999931445,1.1306944043735972e-07,0.03
2100.0,400.0,0.05,3.24962604697155e-05,9.453629871243353e-07,0.9999999993175288,2.1781121574293707e-07,0.06
2100.0,450.0,0.08,3.065935949457531e-05,1.1467400797572032e-06,0.999999993065234,3.9153930108120555e-07,0.11
2100.0,500.0,0.15,2.8907670600606772e-05,1.4845524728379995e-06,0.999999944190769,6.513734861455249e-07,0.19
2100.0,550.0,0.25,2.720273405276104e-05,1.971052430177101e-06,0.999999622379892,9.95883166368616e-07,0.3
2100.0,600.0,0.38,2.5397315654277396e-05,2.564307416398887e-06,0.9999974803978983,1.3913871252574245e-06,0.45
2100.0,650.0,0.54,2.3389122156491244e-05,3.158307274454187e-06,0.9999821469115608,1.768620319973366e-06,0.62
2100.0,700.0,0.7,2.1217418398827486e-05,3.6058294961098154e-06,0.999876250521141,2.0386542073163656e-06,0.79
2100.0,750.0,0.83,1.9063591231104266e-05,3.773466501808935e-06,0.9992992110309885,2.126027844881069e-06,0.92
2100.0,800.0,0.88,1.7176273939290945e-05,3.60258971492659e-06,0.9972505168081361,2.0029028001337693e-06,0.96
2100.0,850.0,0.83,1.577757355258361e-05,3.1389197126018432e-06,0.993092439766463,1.7032401945697476e-06,0.89
2100.0,900.0,0.68,1.4998057925752212e-05,2.5107525311936656e-06,0.9888428435705593,1.3072823093612996e-06,0.71
2100.0,950.0,0.49,1.485056670069399e-05,1.8699329591899132e-06,0.9878166840604847,9.061553622818039e-07,0.5
2100.0,1000.0,0.32,1.5224815699251713e-05,1.3321471370821862e-06,0.9902709915012851,5.68084974922047e-07,0.31
2100.0,1050.0,0.19,1.588962463042981e-05,9.472556199834186e-07,0.9935653369209434,3.2296449528499644e-07,0.17
2100.0,1100.0,0.11,1.651422806253159e-05,7.055990699166533e-07,0.9957061115637653,1.6725129952133556e-07,0.08
2100.0,1150.0,0.07,1.6730403100419845e-05,5.649624842054656e-07,0.9962806068987066,7.948924575042898e-08,0.04
2100.0,1200.0,0.05,1.623499964341266e-05,4.782867265800136e-07,0.9948450648930763,3.511544484213666e-08,0.02
2100.0,1250.0,0.04,1.4895368702150181e-05,4.105635337130509e-07,0.9881369011343238,1.4735724133480192e-08,0.01
2100.0,1300.0,0.04,1.2803335545721914e-05,3.436924947579128e-07,0.9622286610096225,6.084240741695951e-09,0.01
2100.0,1350.0,0.06,1.0244845651955053e-05,2.7356130035000516e-07,0.877256993881122,2.5931499262936483e-09,0.02
2100.0,1400.0,0.1,7.597633583493331e-06,2.041362479876819e-07,0.6845230429254344,1.1917005087779967e-09,0.04
2100.0,1450.0,0.16,5.206329555383012e-06,1.4176887988724233e-07,0.41826280130410776,5.964410694657881e-10,0.08
2100.0,1500.0,0.2,3.290538227268953e-06,9.131249819196276e-08,0.19458748865145492,3.15426832045774e-10,0.11
2100.0,1550.0,0.23,1.9168868389108333e-06,5.449412226229601e-08,0.07080575627020025,1.6854559855643867e-10,0.13
2100.0,1600.0,0.24,1.0298789024865433e-06,3.016030692401421e-08,0.02097500711311351,8.778478427092271e-11,0.13
2100.0,1650.0,0.24,5.113058609660487e-07,1.551613588568385e-08,0.005211373671038855,4.358564871964552e-11,0.13
2100.0,1700.0,0.24,2.3531034828424859e-07,7.441811281979248e-09,0.0011060290764374203,2.0371630482722712e-11,0.14
2150.0,0.0,0.03,1.0506864850948117e-05,2.0473620008930888e-07,0.8898963430718932,2.828681196242044e-10,0.02
2150.0,50.0,0.0,1.472678658729317e-05,2.876027899639189e-07,0.9868918025969142,6.228925700891771e-10,0.0
2150.0,100.0,0.0,1.8932645308417224e-05,3.7183201441174675e-07,0.999225942675536,1.401955778978246e-09,0.0
2150.0,150.0,0.0,2.2438424482100116e-05,4.455054358027876e-07,0.9999573542689838,3.2082144384034657e-09,0.0
2150.0,200.0,0.0,2.4694433743674198e-05,4.997401101011637e-07,0.9999949074536817,7.327909223044602e-09,0.0
2150.0,250.0,0.01,2.5491175711469375e-05,5.329512207610783e-07,0.9999977097976587,1.6363050951320923e-08,0.01
2150.0,300.0,0.01,2.5012474696165328e-05,5.531242173853836e-07,0.9999962870621163,3.511996453406239e-08,0.01
2150.0,350.0,0.02,2.371552524123674e-05,5.778347722870827e-07,0.9999868701205417,7.154281842654027e-08,0.02
2150.0,400.0,0.04,2.2113156224226677e-05,6.323902689440176e-07,0.999943028687081,1.3696811467321417e-07,0.05
2150.0,450.0,0.08,2.057427314729431e-05,7.455410305503829e-07,0.9997882420064645,2.443893455639989e-07,0.1
2150.0,500.0,0.14,1.9229531898253847e-05,9.409610956045625e-07,0.9993827905959617,4.034143607754838e-07,0.17
2150.0,550.0,0.23,1.8003826436458246e-05,1.2238615701638714e-06,0.998463427264173,6.121211710179933e-07,0.28
2150.0,600.0,0.35,1.673542816872346e-05,1.5670418632517953e-06,0.9962930867903129,8.491835207066937e-07,0.42
2150.0,650.0,0.49,1.5308916013546556e-05,1.9063518449348301e-06,0.9907577058210274,1.0724279980199627e-06,0.57
2150.0,700.0,0.63,1.3734925929716747e-05,2.1551657336540346e-06,0.9769551530367837,1.228855167060075e-06,0.73
2150.0,750.0,0.74,1.2148273792618502e-05,2.237032593278056e-06,0.9476360790063835,1.2745491971367864e-06,0.83
2150.0,800.0,0.77,1.074411097289178e-05,2.120850727579876e-06,0.9004501157994227,1.194646307582578e-06,0.84
2150.0,850.0,0.71,9.699408201891083e-06,1.836879894806493e-06,0.847447805702306,1.0110275723891814e-06,0.75
2150.0,900.0,0.58,9.11912055924077e-06,1.4625722641923948e-06,0.8102406768523297,7.723942532362716e-07,0.59
2150.0,950.0,0.43,9.015993407602963e-06,1.087224861861143e-06,0.8030135936190638,5.329601217362581e-07,0.42
2150.0,1000.0,0.29,9.309632049000763e-06,7.771811488051355e-07,0.8230993813290388,3.326109657644365e-07,0.27
2150.0,1050.0,0.18,9.832391344778684e-06,5.592784940823433e-07,0.855164981717935,1.8822793802500507e-07,0.15
2150.0,1100.0,0.12,1.0347564783037023e-05,4.2544655649395784e-07,0.8823377985375965,9.701177863310716e-08,0.08
2150.0,1150.0,0.08,1.0594120144828696e-05,3.4909773001791135e-07,0.8938742538653598,4.58657305540017e-08,0.05
